"Path","Hash","Size","Reason","ChunkOffset","DataOffset"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_greenbush.nif","0x2425BF31","26709","missing","23050398752","23050399020"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_greenleaf.dds","0xFF5297B5","2796344","missing","23050425729","23050425997"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_greenleaf_1.nif","0x1DE0DFC7","301457","missing","23053222341","23053222609"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_greenleaf_2.nif","0x1DE16C28","301457","missing","23053524066","23053524334"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_greenleaf_3.nif","0x1DE1F889","96597","missing","23053825791","23053826059"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_greenleaf_4.nif","0x1DE284EA","182329","missing","23053922656","23053922924"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_greenleaf_5.nif","0x1DE3114B","127585","missing","23054105253","23054105521"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_greenleaf_6.nif","0x1DE39DAC","301625","missing","23054233106","23054233374"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_greenleaf_7.nif","0x1DE42A0D","145709","missing","23054534999","23054535267"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_greenleaf_8.nif","0x1DE4B66E","174597","missing","23054680976","23054681244"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_greenplant.dds","0xB61E13BC","699192","missing","23054855841","23054856109"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_greenplant_1.nif","0xB57B798E","53577","missing","23055555301","23055555569"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_greenplant_2.nif","0xB57C05EF","53577","missing","23055609146","23055609414"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_greenplant_3.nif","0xB57C9250","53577","missing","23055662991","23055663259"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_green_tree_branches.dds","0x582FD591","699192","missing","23055716836","23055717104"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_pinkflower.dds","0x551A4A2D","699192","missing","23056416296","23056416564"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_pinkflower.nif","0x551A754F","69169","missing","23057115756","23057116024"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_purpleflower.dds","0xD04D1CD3","2796344","missing","23057185193","23057185461"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_purpleflower_1.nif","0x17912465","349991","missing","23059981805","23059982073"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_purpleflower_leaf_1.nif","0x88E02D1C","166646","missing","23060332064","23060332332"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_purpleflower_leaf_2.nif","0x88E0B97D","286240","missing","23060498978","23060499246"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_purpleflower_leaf_3.nif","0x88E145DE","39734","missing","23060785486","23060785754"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_redflower.dds","0xFD3B24D6","2796344","missing","23060825488","23060825756"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_redflower_1.nif","0x38213928","87555","missing","23063622100","23063622368"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_redflower_2.nif","0x3821C589","73911","missing","23063709923","23063710191"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_redflower_3.nif","0x382251EA","73911","missing","23063784102","23063784370"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_redflower_4.nif","0x3822DE4B","73911","missing","23063858281","23063858549"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_redflower_5.nif","0x38236AAC","73863","missing","23063932460","23063932728"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_yellowplant.dds","0xAD4458C7","2796344","missing","23064006591","23064006859"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_yellowplant_1.nif","0x0F472D59","210061","missing","23066803203","23066803471"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_yellowplant_2.nif","0x0F47B9BA","209797","missing","23067013532","23067013800"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_yellowplant_3.nif","0x0F48461B","209797","missing","23067223597","23067223865"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_yellowplant_4.nif","0x0F48D27C","151813","missing","23067433662","23067433930"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_yellowplant_5.nif","0x0F495EDD","209797","missing","23067585743","23067586011"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_yellowplant_6.nif","0x0F49EB3E","125493","missing","23067795808","23067796076"
"data\map\digitalworld\spiral_mountain\object_data\plant\1901_yellowplant_7.nif","0x0F4A779F","199249","missing","23067921569","23067921837"
"data\map\digitalworld\spiral_mountain\object_data\rock\1901_mossstone.dds","0xD17ACDE7","2796344","missing","23068121086","23068121354"
"data\map\digitalworld\spiral_mountain\object_data\rock\1901_mossstone.nif","0xD17AF909","26495","missing","23070917698","23070917966"
"data\map\digitalworld\spiral_mountain\object_data\rock\1901_mossstone02.dds","0x179D4C09","2796344","missing","23070944461","23070944729"
"data\map\digitalworld\spiral_mountain\object_data\rock\1901_mossstone2.nif","0x00B9497B","21786","missing","23073741073","23073741341"
"data\map\digitalworld\spiral_mountain\object_data\rock\1901_mossstone_nrm.dds","0x23093373","2796344","missing","23073763127","23073763395"
"data\map\digitalworld\spiral_mountain\object_data\rock\1901_rock_01.nif","0xD45F504D","7567","missing","23076559739","23076560007"
"data\map\digitalworld\spiral_mountain\object_data\rock\1901_rock_02.nif","0xD45FDCAE","4097","missing","23076567574","23076567842"
"data\map\digitalworld\spiral_mountain\object_data\rock\1901_rock_03.nif","0xD460690F","5633","missing","23076571939","23076572207"
"data\map\digitalworld\spiral_mountain\object_data\rock\1901_rock_04.nif","0xD460F570","8316","missing","23076577840","23076578108"
"data\map\digitalworld\spiral_mountain\object_data\rock\1901_rock_a.dds","0x0E4D254B","699192","missing","23076586424","23076586692"
"data\map\digitalworld\spiral_mountain\object_data\rock\1901_rock_b.dds","0x0E4DB1AC","699192","missing","23077285884","23077286152"
"data\map\digitalworld\spiral_mountain\object_data\rock\1911_rockgroup_01.nif","0x95B8D4FB","75530","missing","23077985344","23077985612"
"data\map\digitalworld\spiral_mountain\object_data\rock\1911_rockgroup_01_lightingmap.dds","0x7C30724C","43832","missing","23078061142","23078061410"
"data\map\digitalworld\spiral_mountain\object_data\rock\1911_rockgroup_02.nif","0x95B9615C","125993","missing","23078105242","23078105510"
"data\map\digitalworld\spiral_mountain\object_data\rock\1911_rockgroup_02_lightingmap.dds","0x8865982D","43832","missing","23078231503","23078231771"
"data\map\digitalworld\spiral_mountain\object_data\rock\1911_rockgroup_03.nif","0x95B9EDBD","101797","missing","23078275603","23078275871"
"data\map\digitalworld\spiral_mountain\object_data\rock\1911_rockgroup_03_lightingmap.dds","0x949ABE0E","43832","missing","23078377668","23078377936"
"data\map\digitalworld\spiral_mountain\object_data\rock\256_cliff01_gray.dds","0x9DFFBFE5","2796344","missing","23078421768","23078422036"
"data\map\digitalworld\spiral_mountain\object_data\rock\256_cliff02_gray.dds","0x127C30E6","2796344","missing","23081218380","23081218648"
"data\map\digitalworld\spiral_mountain\object_data\rock\rock_01_dark.nif","0xACD90DE4","5559","missing","23084014992","23084015260"
"data\map\digitalworld\spiral_mountain\object_data\rock\rock_02_dark.nif","0x21557EE5","3089","missing","23084020819","23084021087"
"data\map\digitalworld\spiral_mountain\object_data\rock\rock_03_dark.nif","0x95D1EFE6","4129","missing","23084024176","23084024444"
"data\map\digitalworld\spiral_mountain\object_data\rock\rock_04_dark.nif","0x0A4E60E7","6033","missing","23084028573","23084028841"
"data\map\digitalworld\spiral_mountain\object_data\rock\rock_dark.dds","0x60DBFA02","699192","missing","23084034874","23084035142"
"data\map\digitalworld\spiral_mountain\object_data\rock\rock_dark_2.dds","0x074C6A93","699192","missing","23084734334","23084734602"
"data\map\digitalworld\spiral_mountain\object_data\terrains\dirt_01_p3.dds","0x2193FFE0","174904","missing","23085433794","23085434062"
"data\map\digitalworld\spiral_mountain\object_data\terrains\dirt_01_p3_02.dds","0x9989C0A1","174904","missing","23085608966","23085609234"
"data\map\digitalworld\spiral_mountain\object_data\terrains\grass_03_p3_512.dds","0xC18A63E6","174904","missing","23085784138","23085784406"
"data\map\digitalworld\spiral_mountain\object_data\terrains\grass_03_p3_512_02.dds","0xF498EEE7","2796344","missing","23085959310","23085959578"
"data\map\digitalworld\spiral_mountain\object_data\terrains\ground_03_p16.dds","0x7C7DBD92","2796344","missing","23088755922","23088756190"
"data\map\digitalworld\spiral_mountain\object_data\terrains\rock_02_p15.dds","0xCB506050","174904","missing","23091552534","23091552802"
"data\map\digitalworld\spiral_mountain\object_data\terrains\rock_sandysoil2_512.dds","0xA5EAB318","174904","missing","23091727706","23091727974"
"data\map\digitalworld\spiral_mountain\object_data\terrains\rock_sandysoil2_512_02.dds","0x286648D9","699192","missing","23091902878","23091903146"
"data\map\digitalworld\spiral_mountain\object_data\terrains\sand_03_p16.dds","0x108C8489","174904","missing","23092602338","23092602606"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_fantasyplants_a.dds","0x402054C5","11184952","missing","23092777510","23092777778"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_fantasyplants_b.dds","0x4020E126","11184952","missing","23103962730","23103962998"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_fantasyplants_body.dds","0x6143D752","11184952","missing","23115147950","23115148218"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_greenbirch.dds","0xD7C414B6","699192","missing","23126333170","23126333438"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_greenbirch_1.nif","0xD8A5A108","80421","missing","23127032630","23127032898"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_greenbirch_2.nif","0xD8A62D69","27355","missing","23127113319","23127113587"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_greenbirch_3.nif","0xD8A6B9CA","48015","missing","23127140942","23127141210"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_greensprucea_1.nif","0x4E620AD3","101017","missing","23127189225","23127189493"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_greensprucea_2.nif","0x4E629734","122645","missing","23127290510","23127290778"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_greensprucea_3.nif","0x4E632395","70519","missing","23127413423","23127413691"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_greensprucea_4.nif","0x4E63AFF6","193205","missing","23127484210","23127484478"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_greensprucea_body.dds","0x0EFDEEEE","349672","missing","23127677683","23127677951"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_greensprucea_leaves.dds","0x2AAB6B40","699192","missing","23128027623","23128027891"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_greenspruceb_1.nif","0x50B73374","118321","missing","23128727083","23128727351"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_greenspruceb_2.nif","0x50B7BFD5","87001","missing","23128845672","23128845940"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_greenspruceb_3.nif","0x50B84C36","93141","missing","23128932941","23128933209"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_greenspruceb_body.dds","0x837A5FEF","699192","missing","23129026350","23129026618"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_greenspruceb_leaves.dds","0xB0082081","699192","missing","23129725810","23129726078"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_greentree_02.nif","0xBC101781","371527","missing","23130425270","23130425538"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_greentree_1.nif","0x6A8DAAB0","437305","missing","23130797065","23130797333"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_greentree_1_02.nif","0xB1E674B1","371580","missing","23131234638","23131234906"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_greentree_1_02_lightingmap_01.dds","0x72404C22","174904","missing","23131606486","23131606754"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_greentree_1_02_lightingmap_02.dds","0x7240D883","174904","missing","23131781658","23131781926"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_greentree_2.nif","0x6A8E3711","423559","missing","23131956830","23131957098"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_greentree_2_02.nif","0xFEE0B172","359900","missing","23132380657","23132380925"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_greentree_2_02_lightingmap_01.dds","0xE4EC96C3","174904","missing","23132740825","23132741093"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_greentree_2_02_lightingmap_02.dds","0xE4ED2324","349680","missing","23132915997","23132916265"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_greentree_green_02.nif","0xF6B3BFB1","371601","missing","23133265945","23133266213"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_green_tree_body.dds","0x3FB68AEA","349672","missing","23133637814","23133638082"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_green_tree_body_tonedown.dds","0x61FFFF97","349672","missing","23133987754","23133988022"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_green_tree_branches.dds","0x3FE9FFA2","699192","missing","23134337694","23134337962"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_green_tree_branches_green.dds","0xE7DF78D2","1398256","missing","23135037154","23135037422"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_maple_1.nif","0xC76BDFDE","60407","missing","23136435678","23136435946"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_maple_2.nif","0xC76C6C3F","114754","missing","23136496353","23136496621"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_maple_3.nif","0xC76CF8A0","164542","missing","23136611375","23136611643"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_maple_4.nif","0xC76D8501","172110","missing","23136776185","23136776453"
"data\map\digitalworld\spiral_mountain\object_data\tree\1901_maple_5.nif","0xC76E1162","185058","missing","23136948563","23136948831"
