"FromFunction","FromEntry","FromAddress","ToAddress","ToSymbol","RefType","DataType","Value"
"FUN_01119160","01119160","011193a0","01ad9344","s_DIGIMONTRANSCENDHELP_EXPLAIN_TAB_01ad9344","DATA","string","DIGIMONTRANSCENDHELP_EXPLAIN_TAB_CHARGE"
"FUN_01119160","01119160","011193fa","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01119590","01119590","0111959a","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_01119590","01119590","011195a7","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_01119590","01119590","011195b7","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01119590","01119590","011195f6","011198b8","switchD_011195f6::switchdataD_011198b8","DATA","pointer","011195fd"
"FUN_01119590","01119590","011195fd","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_01119590","01119590","0111960d","01ad93bc","s_DIGIMONTRANSCENDHELP_EXPLAIN_SYS_01ad93bc","DATA","string","DIGIMONTRANSCENDHELP_EXPLAIN_SYSTEM"
"FUN_01119590","01119590","01119672","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_01119590","01119590","01119682","01ad9398","s_DIGIMONTRANSCENDHELP_EXPLAIN_TER_01ad9398","DATA","string","DIGIMONTRANSCENDHELP_EXPLAIN_TERMS"
"FUN_01119590","01119590","011196e7","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_01119590","01119590","011196f7","01ad9404","s_DIGIMONTRANSCENDHELP_EXPLAIN_PRO_01ad9404","DATA","string","DIGIMONTRANSCENDHELP_EXPLAIN_PROGRESS"
"FUN_01119590","01119590","01119759","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_01119590","01119590","01119769","01ad93e0","s_DIGIMONTRANSCENDHELP_EXPLAIN_CHA_01ad93e0","DATA","string","DIGIMONTRANSCENDHELP_EXPLAIN_CHARGE"
"FUN_01119590","01119590","011197f3","01bfe468","DAT_01bfe468","READ","undefined4","0x0"
"FUN_01119590","01119590","011197f8","01b02744","DAT_01b02744","READ","undefined4","0x3f7ae148"
"FUN_01119590","01119590","0111989c","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_0111c800","0111c800","0111c86a","01bfb32c","DAT_01bfb32c","READ","undefined4","0x0"
"FUN_0111c800","0111c800","0111c876","01ad8f48","s_System\transcendental.wav_01ad8f48","DATA","string","System\transcendental.wav"
"FUN_0111c800","0111c800","0111c884","01bfb32c","DAT_01bfb32c","READ","undefined4","0x0"
"FUN_0111c800","0111c800","0111c88a","01ad8f48","s_System\transcendental.wav_01ad8f48","DATA","string","System\transcendental.wav"
"FUN_0111c800","0111c800","0111c894","01bfb32c","DAT_01bfb32c","READ","undefined4","0x0"
"FUN_0111c800","0111c800","0111c89a","01ad8f48","s_System\transcendental.wav_01ad8f48","DATA","string","System\transcendental.wav"
"FUN_01147380","01147380","01147388","01adb9ec","s_PageName_01adb9ec","DATA","string","PageName"
"FUN_01147380","01147380","01147398","01adba18","s_DigimonEnchantPage_01adba18","DATA","string","DigimonEnchantPage"
"FUN_01147380","01147380","0114739e","019ecaa4","PTR__stricmp_019ecaa4","READ","pointer","76b11ee0"
"FUN_01147380","01147380","011473ba","01adba00","s_DigimonDataTradePage_01adba00","DATA","string","DigimonDataTradePage"
"FUN_01147380","01147380","011473c0","019ecaa4","PTR__stricmp_019ecaa4","READ","pointer","76b11ee0"
"FUN_01180930","01180930","01180940","011809e0","switchD_01180940::switchdataD_011809e0","DATA","pointer","01180947"
"FUN_01180930","01180930","0118094e","01ade03c","s_COMMON_TXT_ATTRIBUTE_01ade03c","DATA","string","COMMON_TXT_ATTRIBUTE"
"FUN_01180930","01180930","01180953","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_01180930","01180930","0118099b","01ade08c","s_TOOLTIP_ENCHANT_EXPLAIN_TITLE_AT_01ade08c","DATA","string","TOOLTIP_ENCHANT_EXPLAIN_TITLE_AT"
"FUN_01180930","01180930","011809a9","01ade0c8","s_TOOLTIP_COOL_TIME_01ade0c8","DATA","string","TOOLTIP_COOL_TIME"
"FUN_01180930","01180930","011809b9","01ac5dd8","DAT_01ac5dd8","DATA","undefined2","0x0"
"FUN_011d2a20","011d2a20","011d2a48","01bb9b2c","DAT_01bb9b2c","READ","undefined8","0x3f8000003f800000"
"FUN_011d2a20","011d2a20","011d2a50","01bb9b34","DAT_01bb9b34","READ","undefined4","0x3f800000"
"FUN_011d2a20","011d2a20","011d2a74","01ae2b68","s_DetailInfo\TamerStatus_Win_03_bg_01ae2b68","DATA","string","DetailInfo\TamerStatus_Win_03_bg.tga"
"FUN_011d2a20","011d2a20","011d2a7e","01bb9b2c","DAT_01bb9b2c","READ","undefined8","0x3f8000003f800000"
"FUN_011d2a20","011d2a20","011d2a86","01bb9b34","DAT_01bb9b34","READ","undefined4","0x3f800000"
"FUN_011d2a20","011d2a20","011d2aad","01ae2b44","s_DetailInfo\Digimon_Status_Win.tg_01ae2b44","DATA","string","DetailInfo\Digimon_Status_Win.tga"
"FUN_011d2a20","011d2a20","011d2afe","01ae2cc8","s_DetailInfo\zoom_in_aa.tga_01ae2cc8","DATA","string","DetailInfo\zoom_in_aa.tga"
"FUN_011d4320","011d4320","011d433d","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_011d4320","011d4320","011d434b","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_011d4320","011d4320","011d435b","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_011d4320","011d4320","011d4394","01b02744","DAT_01b02744","READ","undefined4","0x3f7ae148"
"FUN_011d4320","011d4320","011d439e","01bfe468","DAT_01bfe468","READ","undefined4","0x0"
"FUN_011d4320","011d4320","011d43a6","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_011d4320","011d4320","011d43ee","01ae2c18","s_ENCHANTTACTICS_TITLE_DIGIMON_ENC_01ae2c18","DATA","string","ENCHANTTACTICS_TITLE_DIGIMON_ENCHANT"
"FUN_011d4320","011d4320","011d44a0","01bfe468","DAT_01bfe468","READ","undefined4","0x0"
"FUN_011d4320","011d4320","011d451c","01ace96c","u_%d/%d_01ace96c","DATA","unicode","%d/%d"
"FUN_011d4320","011d4320","011d45e8","01bb9b2c","DAT_01bb9b2c","READ","undefined8","0x3f8000003f800000"
"FUN_011d4320","011d4320","011d45f3","01bb9b34","DAT_01bb9b34","READ","undefined4","0x3f800000"
"FUN_011d4320","011d4320","011d45fe","01ae2c80","s_DigimonStatus_New\Digimon_Status_01ae2c80","DATA","string","DigimonStatus_New\Digimon_Status_Enchant_01.tga"
"FUN_011d4320","011d4320","011d4629","01ae2c80","s_DigimonStatus_New\Digimon_Status_01ae2c80","DATA","string","DigimonStatus_New\Digimon_Status_Enchant_01.tga"
"FUN_011d4320","011d4320","011d462e","01bfbd40","DAT_01bfbd40","DATA","undefined1","0x0"
"FUN_011d4320","011d4320","011d4703","01bb9b2c","DAT_01bb9b2c","READ","undefined8","0x3f8000003f800000"
"FUN_011d4320","011d4320","011d470e","01bb9b34","DAT_01bb9b34","READ","undefined4","0x3f800000"
"FUN_011d4320","011d4320","011d4719","01ae2c60","s_TacticsHouse\CheckOnline.tga_01ae2c60","DATA","string","TacticsHouse\CheckOnline.tga"
"FUN_011d4320","011d4320","011d4744","01ae2c60","s_TacticsHouse\CheckOnline.tga_01ae2c60","DATA","string","TacticsHouse\CheckOnline.tga"
"FUN_011d4320","011d4320","011d4749","01bfbd40","DAT_01bfbd40","DATA","undefined1","0x0"
"FUN_011d4320","011d4320","011d4828","01bee890","DAT_01bee890","READ","undefined4","0x0"
"FUN_011d4320","011d4320","011d4830","01bee88c","DAT_01bee88c","READ","undefined4","0x0"
"FUN_011d4320","011d4320","011d48fa","01bb9b34","DAT_01bb9b34","READ","undefined4","0x3f800000"
"FUN_011d4320","011d4320","011d48ff","01bb9b2c","DAT_01bb9b2c","READ","undefined8","0x3f8000003f800000"
"FUN_011d4320","011d4320","011d491a","011d4bb8","switchD_011d491a::switchdataD_011d4bb8","DATA","pointer","011d4921"
"FUN_011d4320","011d4320","011d4923","01ae2ce4","s_DetailInfo\Enchant_AT.tga_01ae2ce4","DATA","string","DetailInfo\Enchant_AT.tga"
"FUN_011d4320","011d4320","011d492c","01ae2d3c","s_DetailInfo\Enchant_bl.tga_01ae2d3c","DATA","string","DetailInfo\Enchant_bl.tga"
"FUN_011d4320","011d4320","011d4935","01ae2d20","s_DetailInfo\Enchant_ct.tga_01ae2d20","DATA","string","DetailInfo\Enchant_ct.tga"
"FUN_011d4320","011d4320","011d493e","01ae2d74","s_DetailInfo\Enchant_ev.tga_01ae2d74","DATA","string","DetailInfo\Enchant_ev.tga"
"FUN_011d4320","011d4320","011d4947","01ae2d58","s_DetailInfo\Enchant_HP.tga_01ae2d58","DATA","string","DetailInfo\Enchant_HP.tga"
"FUN_011d4320","011d4320","011d4950","01abd9ec","DAT_01abd9ec","DATA","undefined1","0x0"
"FUN_011d4320","011d4320","011d49c4","01bee890","DAT_01bee890","READ","undefined4","0x0"
"FUN_011d4320","011d4320","011d49ca","01bee88c","DAT_01bee88c","READ","undefined4","0x0"
"FUN_011d4320","011d4320","011d4b9a","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_011dd050","011dd050","011dd060","011dd194","switchD_011dd060::switchdataD_011dd194","DATA","pointer","011dd067"
"FUN_011dd050","011dd050","011dd06e","01ae34ac","s_TOOLTIP_ENCHANT_EXPLAIN_TITLE_HP_01ae34ac","DATA","string","TOOLTIP_ENCHANT_EXPLAIN_TITLE_HP"
"FUN_011dd050","011dd050","011dd073","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_011dd050","011dd050","011dd0bb","01ade08c","s_TOOLTIP_ENCHANT_EXPLAIN_TITLE_AT_01ade08c","DATA","string","TOOLTIP_ENCHANT_EXPLAIN_TITLE_AT"
"FUN_011dd050","011dd050","011dd0c9","01ac5194","s_COMMON_TXT_ATTACK_SPEED_01ac5194","DATA","string","COMMON_TXT_ATTACK_SPEED"
"FUN_011dd050","011dd050","011dd0d7","01ae3488","s_TOOLTIP_ENCHANT_EXPLAIN_TITLE_CR_01ae3488","DATA","string","TOOLTIP_ENCHANT_EXPLAIN_TITLE_CR"
"FUN_011dd050","011dd050","011dd0e5","01ac51c4","s_COMMON_TXT_STAT_HIT_RATE_01ac51c4","DATA","string","COMMON_TXT_STAT_HIT_RATE"
"FUN_011dd050","011dd050","011dd0f3","01ae34e8","s_DETAIL_INFO_SCD_01ae34e8","DATA","string","DETAIL_INFO_SCD"
"FUN_011dd050","011dd050","011dd104","01ae34d0","s_DETAIL_INFO_CRIDAMAGE_01ae34d0","DATA","string","DETAIL_INFO_CRIDAMAGE"
"FUN_011dd050","011dd050","011dd115","01ae351c","s_DETAIL_INFO_SD_01ae351c","DATA","string","DETAIL_INFO_SD"
"FUN_011dd050","011dd050","011dd126","01ac58e4","s_DETAIL_INFO_ELEDMENT_DAMAGE_01ac58e4","DATA","string","DETAIL_INFO_ELEDMENT_DAMAGE"
"FUN_011dd050","011dd050","011dd137","01ac5158","s_COMMON_TXT_STAT_DEFENSE_01ac5158","DATA","string","COMMON_TXT_STAT_DEFENSE"
"FUN_011dd050","011dd050","011dd148","01ae34f8","s_TOOLTIP_ENCHANT_EXPLAIN_TITLE_BL_01ae34f8","DATA","string","TOOLTIP_ENCHANT_EXPLAIN_TITLE_BL"
"FUN_011dd050","011dd050","011dd159","01ae352c","s_TOOLTIP_ENCHANT_EXPLAIN_TITLE_EV_01ae352c","DATA","string","TOOLTIP_ENCHANT_EXPLAIN_TITLE_EV"
"FUN_011e3360","011e3360","011e337d","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_011e3360","011e3360","011e338b","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_011e3360","011e3360","011e339b","ffdff000","ExceptionList","WRITE","void *","00000000"
